chrom,pos,reason,BD1_caller_support,BD2_ctcf_v10,BD3_rad21_v10,BD4_loop_anchor,D_tier_v10,D_tier_v11,not_assessable_criteria_v11,package
15,20425000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
16,34550000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
16,35350000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
16,35500000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
16,35650000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
16,35900000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
16,35925000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
16,36250000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
16,46375000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
16,46400000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
16,46450000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
16,46475000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",IMR90_25kb
16,46500000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
16,46625000,assembly_gap,weak,weak,none,moderate,D3,D3,"BD2,BD3",IMR90_25kb
16,46650000,assembly_gap,weak,moderate,weak,strong,D3,D3,"BD2,BD3",IMR90_25kb
16,46825000,assembly_gap,weak,weak,moderate,strong,D3,D3,"BD2,BD3",IMR90_25kb
16,46950000,assembly_gap,strong,moderate,weak,strong,D5,D5,"BD2,BD3",IMR90_25kb
16,46975000,assembly_gap,strong,none,none,moderate,D4,D4,"BD2,BD3",IMR90_25kb
17,450000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",IMR90_25kb
17,475000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
17,22725000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
17,26925000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
17,27000000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",IMR90_25kb
17,27150000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
17,27175000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",IMR90_25kb
17,27200000,assembly_gap,moderate,none,none,strong,D4,D4,"BD2,BD3",IMR90_25kb
17,27350000,assembly_gap,weak,strong,strong,moderate,D3,D3,"BD2,BD3",IMR90_25kb
17,27375000,assembly_gap,weak,strong,moderate,moderate,D3,D3,"BD2,BD3",IMR90_25kb
17,81750000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
17,83250000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
18,15400000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
18,20950000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",IMR90_25kb
18,21200000,assembly_gap,strong,strong,moderate,moderate,D5,D4,"BD2,BD3",IMR90_25kb
18,21225000,assembly_gap,strong,none,none,moderate,D4,D4,"BD2,BD3",IMR90_25kb
18,21425000,assembly_gap,weak,weak,none,moderate,D3,D3,"BD2,BD3",IMR90_25kb
18,21475000,assembly_gap,moderate,none,none,moderate,D4,D4,"BD2,BD3",IMR90_25kb
18,46975000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
18,47000000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",IMR90_25kb
18,80275000,assembly_gap,strong,strong,moderate,none,D5,D3,"BD2,BD3",IMR90_25kb
18,80350000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,19975000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,20050000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,20125000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,20275000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,20300000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,20525000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,20550000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,20675000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,20900000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,20925000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,21025000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,21200000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,21275000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,21575000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,21600000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,21750000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,21875000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,21900000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,21950000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,21975000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,22200000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,22250000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,22400000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,22575000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,22850000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,23025000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,23375000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,23400000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,23425000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,23450000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,23650000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,23675000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,23875000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,24025000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,24050000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,24200000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,27225000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,27675000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,27750000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,27925000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,28125000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,28150000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,28475000,assembly_gap,weak,weak,none,moderate,D3,D3,"BD2,BD3",IMR90_25kb
19,28700000,assembly_gap,moderate,weak,none,strong,D4,D4,"BD2,BD3",IMR90_25kb
19,28725000,assembly_gap,strong,moderate,none,strong,D5,D5,"BD2,BD3",IMR90_25kb
19,28750000,assembly_gap,strong,none,none,strong,D5,D5,"BD2,BD3",IMR90_25kb
19,28875000,assembly_gap,weak,weak,weak,none,D2,D1,"BD2,BD3",IMR90_25kb
19,28900000,assembly_gap,weak,weak,weak,none,D2,D1,"BD2,BD3",IMR90_25kb
19,28975000,assembly_gap,weak,weak,weak,none,D2,D1,"BD2,BD3",IMR90_25kb
19,29125000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,29200000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,29275000,assembly_gap,weak,moderate,none,moderate,D3,D3,"BD2,BD3",IMR90_25kb
19,29300000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",IMR90_25kb
19,29450000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,29475000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,29575000,assembly_gap,strong,none,none,strong,D5,D5,"BD2,BD3",IMR90_25kb
19,29600000,assembly_gap,strong,weak,weak,strong,D5,D5,"BD2,BD3",IMR90_25kb
19,29700000,assembly_gap,weak,strong,moderate,strong,D3,D3,"BD2,BD3",IMR90_25kb
19,29725000,assembly_gap,moderate,moderate,weak,strong,D4,D4,"BD2,BD3",IMR90_25kb
19,29750000,assembly_gap,moderate,moderate,weak,strong,D4,D4,"BD2,BD3",IMR90_25kb
19,29775000,assembly_gap,weak,moderate,none,moderate,D3,D3,"BD2,BD3",IMR90_25kb
19,29925000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,29950000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,30050000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",IMR90_25kb
19,30075000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",IMR90_25kb
19,30100000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,30625000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",IMR90_25kb
19,30650000,assembly_gap,strong,strong,weak,moderate,D5,D4,"BD2,BD3",IMR90_25kb
19,30675000,assembly_gap,strong,strong,moderate,moderate,D5,D4,"BD2,BD3",IMR90_25kb
19,30775000,assembly_gap,weak,weak,weak,moderate,D3,D3,"BD2,BD3",IMR90_25kb
19,30975000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,31000000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,31025000,assembly_gap,strong,none,none,none,D3,D3,"BD2,BD3",IMR90_25kb
19,31050000,assembly_gap,moderate,weak,moderate,none,D4,D3,"BD2,BD3",IMR90_25kb
19,31350000,assembly_gap,weak,weak,strong,moderate,D3,D3,"BD2,BD3",IMR90_25kb
19,31475000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,31525000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",IMR90_25kb
19,31550000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",IMR90_25kb
19,31600000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",IMR90_25kb
19,31625000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,31700000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
19,31850000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
20,25700000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
20,25725000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
20,25775000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
20,25850000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
20,26000000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
20,26100000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
20,26125000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
20,26250000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
20,26275000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
20,28550000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
20,28650000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
20,28725000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
20,29025000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
20,29125000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
20,29300000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
20,29425000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
20,29575000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
20,29600000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
20,29700000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
20,29825000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
20,29900000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
20,30175000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
20,30275000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
20,30800000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
21,8975000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
21,9725000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
21,9825000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
21,9875000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
21,10025000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
21,10250000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
21,10325000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
21,10350000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
21,10500000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
21,10675000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
21,10800000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
21,43250000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
21,46700000,assembly_gap,strong,none,none,none,D3,D3,"BD2,BD3",IMR90_25kb
22,10700000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
22,10800000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
22,10875000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
22,10925000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
22,11075000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
22,11275000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
22,11350000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
22,11550000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
22,11625000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
22,12575000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
22,12600000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
22,12625000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
22,16750000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
22,16875000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",IMR90_25kb
22,16900000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",IMR90_25kb
22,16975000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
22,17025000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",IMR90_25kb
22,17075000,assembly_gap,weak,moderate,weak,strong,D3,D3,"BD2,BD3",IMR90_25kb
22,17200000,assembly_gap,weak,weak,none,moderate,D3,D3,"BD2,BD3",IMR90_25kb
22,17225000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
X,1950000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
X,2100000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
X,2125000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
X,37275000,assembly_gap,strong,none,none,none,D3,D3,"BD2,BD3",IMR90_25kb
X,50275000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
X,58075000,encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
X,58125000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
X,58325000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
X,58525000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
X,62700000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
X,62725000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
X,62800000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
X,62975000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
X,63125000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",IMR90_25kb
X,63150000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",IMR90_25kb
X,63250000,assembly_gap,strong,none,none,none,D3,D3,"BD2,BD3",IMR90_25kb
X,63550000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
X,63700000,assembly_gap,weak,weak,none,none,D2,D1,"BD2,BD3",IMR90_25kb
X,63725000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
X,63775000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
X,114325000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
X,144475000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_25kb
1,8910000,encode_blacklist,weak,weak,weak,strong,D3,D3,"BD2,BD3",IMR90_10kb
1,16800000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
1,125150000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
1,125190000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
1,143180000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
1,143230000,encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
1,223560000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
1,228560000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,89690000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,89750000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,91400000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,91840000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,91850000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,91870000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,91920000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,91980000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,92010000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,94180000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,94190000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,94220000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,94230000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,94290000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,94570000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,94620000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,94690000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,94720000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,94800000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,94810000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",IMR90_10kb
2,94820000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,94850000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,94910000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,94960000,assembly_gap,weak,moderate,none,none,D3,D1,"BD2,BD3",IMR90_10kb
2,94970000,assembly_gap,strong,moderate,none,moderate,D4,D4,"BD2,BD3",IMR90_10kb
2,94980000,assembly_gap,moderate,moderate,none,moderate,D4,D4,"BD2,BD3",IMR90_10kb
2,95040000,assembly_gap,weak,weak,none,strong,D3,D3,"BD2,BD3",IMR90_10kb
2,95110000,assembly_gap,moderate,weak,none,moderate,D4,D4,"BD2,BD3",IMR90_10kb
2,95120000,assembly_gap,strong,weak,none,moderate,D4,D4,"BD2,BD3",IMR90_10kb
2,95130000,assembly_gap,weak,weak,none,none,D2,D1,"BD2,BD3",IMR90_10kb
2,95160000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,95170000,assembly_gap,weak,weak,none,none,D2,D1,"BD2,BD3",IMR90_10kb
2,95210000,assembly_gap,weak,moderate,weak,none,D3,D1,"BD2,BD3",IMR90_10kb
2,95250000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,95330000,assembly_gap,weak,moderate,moderate,none,D3,D1,"BD2,BD3",IMR90_10kb
2,95340000,assembly_gap,moderate,moderate,moderate,none,D4,D3,"BD2,BD3",IMR90_10kb
2,95350000,assembly_gap,weak,moderate,weak,none,D3,D1,"BD2,BD3",IMR90_10kb
2,95410000,assembly_gap,weak,strong,moderate,none,D3,D1,"BD2,BD3",IMR90_10kb
2,95420000,assembly_gap,weak,weak,none,none,D2,D1,"BD2,BD3",IMR90_10kb
2,95430000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,95480000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,95580000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,95590000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,95640000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,95760000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,95770000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,95800000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,95900000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,95910000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,95990000,assembly_gap,moderate,weak,none,none,D3,D3,"BD2,BD3",IMR90_10kb
2,131380000,encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
2,242190000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
3,87840000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
3,87850000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
3,87870000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
3,87950000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
3,87980000,assembly_gap,weak,weak,none,none,D2,D1,"BD2,BD3",IMR90_10kb
3,88000000,assembly_gap,moderate,weak,none,none,D3,D3,"BD2,BD3",IMR90_10kb
3,88040000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
3,88060000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
3,88180000,assembly_gap,weak,weak,weak,none,D2,D1,"BD2,BD3",IMR90_10kb
3,88200000,assembly_gap,strong,moderate,weak,none,D4,D3,"BD2,BD3",IMR90_10kb
3,88210000,assembly_gap,strong,weak,weak,none,D4,D3,"BD2,BD3",IMR90_10kb
3,88240000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
3,88310000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
3,88390000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
3,88430000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
3,88520000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
3,88580000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
3,88590000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
3,88610000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
3,88780000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
3,88800000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
3,88910000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
3,88970000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
3,89040000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
3,89100000,assembly_gap,moderate,moderate,weak,none,D4,D3,"BD2,BD3",IMR90_10kb
3,89110000,assembly_gap,moderate,moderate,weak,none,D4,D3,"BD2,BD3",IMR90_10kb
3,89130000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
3,89140000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
3,89170000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
3,89240000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
3,89300000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
3,89310000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
3,89380000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",IMR90_10kb
