# Figure 1b -- GM12878 chr7 Hi-C contact values, for the R-drawn contact map.
# Written by figures/scripts/export_hic_matrix.py. EXPORT ONLY: no value here is
# rescaled, logged or coloured -- these are the cooler's own ICE-balanced contact
# frequencies (count * weight_i * weight_j), exactly as the software reads them.
# source: /home/coder/TAD/creditad/package_stage/example_data/chr7_tracks/GM12878_chr7_hg38.mcool
# cooler: /resolutions/10000   balanced: True (ICE 'weight' column)
# drawn window: chr7:86525000-87325000   triangle apex separation: 260000 bp
# fetched region: chr7:86375000-87475000 (half the apex beyond each edge, so the drawn
#   triangle's upper corners are covered; the panel clips to the drawn window)
# rows: EVERY cell of the drawn region -- including cells with no contacts, so the
#   panel renders them deliberately rather than leaving bare paper, and including
#   one row/column of OVERDRAW beyond the drawn limits so the panel's clip cuts a
#   straight edge (the overdraw is exported, not drawn).
# geometry: ROTATED TRIANGLE, 3.08:1 (window 800 kb : separation cap 260 kb)
# status: measured      = a contact count was observed
#         zero          = both bins are ICE-weighted and the count is zero
#         unmeasurable  = a bin carries no ICE weight (balanced is NA)
# columns: bin_i bin_j start_i start_j balanced count status
bin_i	bin_j	start_i	start_j	balanced	count	status
44	54	86810000	86910000	0.004419214848	81	measured
44	55	86810000	86920000	0.00304662603	53	measured
44	56	86810000	86930000	0.002927699012	69	measured
44	57	86810000	86940000	0.001663298265	28	measured
44	58	86810000	86950000	0.001725340378	31	measured
44	59	86810000	86960000	0.00157127627	31	measured
44	60	86810000	86970000	0.001761078868	38	measured
44	61	86810000	86980000	0.001377680742	34	measured
44	62	86810000	86990000	0.001872244714	40	measured
44	63	86810000	87000000	0.002026504971	46	measured
44	64	86810000	87010000	0.001179692269	22	measured
44	65	86810000	87020000	0.001471929832	27	measured
44	66	86810000	87030000	0.001435298735	30	measured
44	67	86810000	87040000	0.001128732202	19	measured
44	68	86810000	87050000	0.00186191141	43	measured
44	69	86810000	87060000	0.001314328774	20	measured
44	70	86810000	87070000	0.001191028022	25	measured
44	71	86810000	87080000	0.001572269851	26	measured
44	72	86810000	87090000	0.001292077165	21	measured
45	45	86820000	86820000	0.1144370492	1484	measured
45	46	86820000	86830000	0.03251587078	334	measured
45	47	86820000	86840000	0.01651736498	248	measured
45	48	86820000	86850000	0.01018652376	153	measured
45	49	86820000	86860000	0.009715020246	137	measured
45	50	86820000	86870000	0.007578889359	98	measured
45	51	86820000	86880000	0.005589133681	105	measured
45	52	86820000	86890000	0.006699362915	74	measured
45	53	86820000	86900000	0.0059501512	105	measured
45	54	86820000	86910000	0.004717394205	67	measured
45	55	86820000	86920000	0.003783386625	51	measured
45	56	86820000	86930000	0.002464093134	45	measured
45	57	86820000	86940000	0.002223194045	29	measured
45	58	86820000	86950000	0.002011121889	28	measured
45	59	86820000	86960000	0.001242830001	19	measured
45	60	86820000	86970000	0.001794253216	30	measured
45	61	86820000	86980000	0.001987103721	38	measured
45	62	86820000	86990000	0.001389305411	23	measured
45	63	86820000	87000000	0.001933018578	34	measured
45	64	86820000	87010000	0.001245620729	18	measured
45	65	86820000	87020000	0.001618148774	23	measured
45	66	86820000	87030000	0.00129660476	21	measured
45	67	86820000	87040000	0.00153332628	20	measured
45	68	86820000	87050000	0.001397004599	25	measured
45	69	86820000	87060000	0.001526559705	18	measured
45	70	86820000	87070000	0.001475572259	24	measured
45	71	86820000	87080000	0.001482772794	19	measured
45	72	86820000	87090000	0.002223281515	28	measured
45	73	86820000	87100000	0.001819919452	29	measured
46	46	86830000	86830000	0.1546129033	1258	measured
46	47	86830000	86840000	0.03834158829	456	measured
46	48	86830000	86850000	0.01571782142	187	measured
46	49	86830000	86860000	0.01163811562	130	measured
46	50	86830000	86870000	0.008982215924	92	measured
46	51	86830000	86880000	0.008668841864	129	measured
46	52	86830000	86890000	0.006857553551	60	measured
46	53	86830000	86900000	0.006295606093	88	measured
46	54	86830000	86910000	0.003199970978	36	measured
46	55	86830000	86920000	0.00262231435	28	measured
46	56	86830000	86930000	0.001935614239	28	measured
46	57	86830000	86940000	0.002613119729	27	measured
46	58	86830000	86950000	0.002357598691	26	measured
46	59	86830000	86960000	0.002147077137	26	measured
46	60	86830000	86970000	0.001963143285	26	measured
46	61	86830000	86980000	0.001584398249	24	measured
46	62	86830000	86990000	0.001753936635	23	measured
46	63	86830000	87000000	0.001579050298	22	measured
46	64	86830000	87010000	0.001135724112	13	measured
46	65	86830000	87020000	0.001243468593	14	measured
46	66	86830000	87030000	0.001403062425	18	measured
46	67	86830000	87040000	0.001935756612	20	measured
46	68	86830000	87050000	0.001481471476	21	measured
46	69	86830000	87060000	0.001177741956	11	measured
46	70	86830000	87070000	0.001785226185	23	measured
46	71	86830000	87080000	0.002167503767	22	measured
46	72	86830000	87090000	0.002004853272	20	measured
46	73	86830000	87100000	0.00110917067	14	measured
46	74	86830000	87110000	0.001952722636	27	measured
47	47	86840000	86840000	0.09370580666	1629	measured
47	48	86840000	86850000	0.03110915189	541	measured
47	49	86840000	86860000	0.01825138144	298	measured
47	50	86840000	86870000	0.01249043123	187	measured
47	51	86840000	86880000	0.008459201223	184	measured
47	52	86840000	86890000	0.007819124348	100	measured
47	53	86840000	86900000	0.005922163697	121	measured
47	54	86840000	86910000	0.005351387174	88	measured
47	55	86840000	86920000	0.004485025564	70	measured
47	56	86840000	86930000	0.002884900072	61	measured
47	57	86840000	86940000	0.002979533145	45	measured
47	58	86840000	86950000	0.002729539433	44	measured
47	59	86840000	86960000	0.002146831992	38	measured
47	60	86840000	86970000	0.002479476809	48	measured
47	61	86840000	86980000	0.002032384099	45	measured
47	62	86840000	86990000	0.001721631363	33	measured
47	63	86840000	87000000	0.002013248121	41	measured
47	64	86840000	87010000	0.001613739467	27	measured
47	65	86840000	87020000	0.001883686569	31	measured
47	66	86840000	87030000	0.001493147401	28	measured
47	67	86840000	87040000	0.00185403936	28	measured
47	68	86840000	87050000	0.002123571256	44	measured
47	69	86840000	87060000	0.0009522280631	13	measured
47	70	86840000	87070000	0.002017851358	38	measured
47	71	86840000	87080000	0.001819873105	27	measured
47	72	86840000	87090000	0.002263115402	33	measured
47	73	86840000	87100000	0.001680243397	31	measured
47	74	86840000	87110000	0.001929663428	39	measured
47	75	86840000	87120000	0.001445357841	34	measured
48	48	86850000	86850000	0.101399304	1764	measured
48	49	86850000	86860000	0.03697957394	604	measured
48	50	86850000	86870000	0.01742696746	261	measured
48	51	86850000	86880000	0.01139747637	248	measured
48	52	86850000	86890000	0.009692265269	124	measured
48	53	86850000	86900000	0.006213613637	127	measured
48	54	86850000	86910000	0.004072902285	67	measured
48	55	86850000	86920000	0.003522695132	55	measured
48	56	86850000	86930000	0.002742044004	58	measured
48	57	86850000	86940000	0.002647531802	40	measured
48	58	86850000	86950000	0.001984413448	32	measured
48	59	86850000	86960000	0.002089592847	37	measured
48	60	86850000	86970000	0.002220407859	43	measured
48	61	86850000	86980000	0.001896217071	42	measured
48	62	86850000	86990000	0.00177317104	34	measured
48	63	86850000	87000000	0.002208876559	45	measured
48	64	86850000	87010000	0.001911899773	32	measured
48	65	86850000	87020000	0.002186728851	36	measured
48	66	86850000	87030000	0.001865770331	35	measured
48	67	86850000	87040000	0.001853379848	28	measured
48	68	86850000	87050000	0.001736849346	36	measured
48	69	86850000	87060000	0.002123445451	29	measured
48	70	86850000	87070000	0.001910968651	36	measured
48	71	86850000	87080000	0.002425634329	36	measured
48	72	86850000	87090000	0.002193755515	32	measured
48	73	86850000	87100000	0.001896374186	35	measured
48	74	86850000	87110000	0.001879516067	38	measured
48	75	86850000	87120000	0.001869797734	44	measured
48	76	86850000	87130000	0.001772702474	44	measured
49	49	86860000	86860000	0.1068790265	1639	measured
49	50	86860000	86870000	0.03271355306	460	measured
49	51	86860000	86880000	0.01855174649	379	measured
49	52	86860000	86890000	0.0109892008	132	measured
49	53	86860000	86900000	0.008233532091	158	measured
49	54	86860000	86910000	0.006215684935	96	measured
49	55	86860000	86920000	0.004570626609	67	measured
49	56	86860000	86930000	0.003021247111	60	measured
49	57	86860000	86940000	0.0032428555	46	measured
49	58	86860000	86950000	0.00284013648	43	measured
49	59	86860000	86960000	0.002225616048	37	measured
49	60	86860000	86970000	0.002584941562	47	measured
49	61	86860000	86980000	0.002981391592	62	measured
49	62	86860000	86990000	0.002166331382	39	measured
49	63	86860000	87000000	0.002352664599	45	measured
49	64	86860000	87010000	0.002863625548	45	measured
49	65	86860000	87020000	0.001811502913	28	measured
49	66	86860000	87030000	0.001816890223	32	measured
49	67	86860000	87040000	0.002538034243	36	measured
49	68	86860000	87050000	0.002055456127	40	measured
49	69	86860000	87060000	0.002261672306	29	measured
49	70	86860000	87070000	0.002035364211	36	measured
49	71	86860000	87080000	0.002152943613	30	measured
49	72	86860000	87090000	0.002701646625	37	measured
49	73	86860000	87100000	0.001962110577	34	measured
49	74	86860000	87110000	0.002001864204	38	measured
49	75	86860000	87120000	0.00217255991	48	measured
49	76	86860000	87130000	0.002274299287	53	measured
49	77	86860000	87140000	0.001975905218	42	measured
50	50	86870000	86870000	0.100204851	1292	measured
50	51	86870000	86880000	0.03437856992	644	measured
50	52	86870000	86890000	0.01761368627	194	measured
50	53	86870000	86900000	0.01028641446	181	measured
50	54	86870000	86910000	0.007061128386	100	measured
50	55	86870000	86920000	0.00476142846	64	measured
50	56	86870000	86930000	0.004942354077	90	measured
50	57	86870000	86940000	0.003382819228	44	measured
50	58	86870000	86950000	0.003169419893	44	measured
50	59	86870000	86960000	0.002361605597	36	measured
50	60	86870000	86970000	0.002579156383	43	measured
50	61	86870000	86980000	0.002097701423	40	measured
50	62	86870000	86990000	0.001999081833	33	measured
50	63	86870000	87000000	0.001995592655	35	measured
50	64	86870000	87010000	0.003331204546	48	measured
50	65	86870000	87020000	0.001905026925	27	measured
50	66	86870000	87030000	0.001919538168	31	measured
50	67	86870000	87040000	0.002152828114	28	measured
50	68	86870000	87050000	0.002129551588	38	measured
50	69	86870000	87060000	0.002211369823	26	measured
50	70	86870000	87070000	0.002959628624	48	measured
50	71	86870000	87080000	0.001878360691	24	measured
50	72	86870000	87090000	0.00191114839	24	measured
50	73	86870000	87100000	0.001888087709	30	measured
50	74	86870000	87110000	0.002298091715	40	measured
50	75	86870000	87120000	0.002023814621	41	measured
50	76	86870000	87130000	0.002152711971	46	measured
50	77	86870000	87140000	0.002154876856	42	measured
50	78	86870000	87150000	0.001714892148	25	measured
51	51	86880000	86880000	0.08461972008	2303	measured
51	52	86880000	86890000	0.03405812504	545	measured
51	53	86880000	86900000	0.01615515773	413	measured
51	54	86880000	86910000	0.009963310748	205	measured
51	55	86880000	86920000	0.006093684399	119	measured
51	56	86880000	86930000	0.004497943693	119	measured
51	57	86880000	86940000	0.003862999758	73	measured
51	58	86880000	86950000	0.003718468212	75	measured
51	59	86880000	86960000	0.002980056589	66	measured
51	60	86880000	86970000	0.003385312612	82	measured
51	61	86880000	86980000	0.003320834372	92	measured
51	62	86880000	86990000	0.002376660756	57	measured
51	63	86880000	87000000	0.002590141526	66	measured
51	64	86880000	87010000	0.002579464348	54	measured
51	65	86880000	87020000	0.002671011454	55	measured
51	66	86880000	87030000	0.002770282902	65	measured
51	67	86880000	87040000	0.003122331737	59	measured
51	68	86880000	87050000	0.003162963117	82	measured
51	69	86880000	87060000	0.001990410503	34	measured
51	70	86880000	87070000	0.002419059464	57	measured
51	71	86880000	87080000	0.002316391229	43	measured
51	72	86880000	87090000	0.002576064495	47	measured
51	73	86880000	87100000	0.002469172735	57	measured
51	74	86880000	87110000	0.002095843944	53	measured
51	75	86880000	87120000	0.002106465103	62	measured
51	76	86880000	87130000	0.002351400797	73	measured
51	77	86880000	87140000	0.002613247796	74	measured
51	78	86880000	87150000	0.002360709319	50	measured
51	79	86880000	87160000	0.002080043268	64	measured
52	52	86890000	86890000	0.1201017302	1130	measured
52	53	86890000	86900000	0.02980476843	448	measured
52	54	86890000	86910000	0.01463085371	177	measured
52	55	86890000	86920000	0.009493056839	109	measured
52	56	86890000	86930000	0.006814272632	106	measured
52	57	86890000	86940000	0.004950067228	55	measured
52	58	86890000	86950000	0.003119975049	37	measured
52	59	86890000	86960000	0.00437725672	57	measured
52	60	86890000	86970000	0.003300117262	47	measured
52	61	86890000	86980000	0.003069558958	50	measured
52	62	86890000	86990000	0.003545756687	50	measured
52	63	86890000	87000000	0.003070322377	46	measured
52	64	86890000	87010000	0.002924723789	36	measured
52	65	86890000	87020000	0.003303844809	40	measured
52	66	86890000	87030000	0.003261894164	45	measured
52	67	86890000	87040000	0.003060219201	34	measured
52	68	86890000	87050000	0.003542587796	54	measured
52	69	86890000	87060000	0.00358436993	36	measured
52	70	86890000	87070000	0.003753372079	52	measured
52	71	86890000	87080000	0.003023458299	33	measured
52	72	86890000	87090000	0.003262672672	35	measured
52	73	86890000	87100000	0.003020696281	41	measured
52	74	86890000	87110000	0.002959254631	44	measured
52	75	86890000	87120000	0.002426936742	42	measured
52	76	86890000	87130000	0.00388963399	71	measured
52	77	86890000	87140000	0.003123192864	52	measured
52	78	86890000	87150000	0.002649921672	33	measured
52	79	86890000	87160000	0.002432157294	44	measured
52	80	86890000	87170000	0.002103897382	22	measured
53	53	86900000	86900000	0.07866410637	1889	measured
53	54	86900000	86910000	0.02902660083	561	measured
53	55	86900000	86920000	0.01144816277	210	measured
53	56	86900000	86930000	0.007283315655	181	measured
53	57	86900000	86940000	0.006422293909	114	measured
53	58	86900000	86950000	0.004855949278	92	measured
53	59	86900000	86960000	0.004662682185	97	measured
53	60	86900000	86970000	0.004087439899	93	measured
53	61	86900000	86980000	0.003689046468	96	measured
53	62	86900000	86990000	0.003417956798	77	measured
53	63	86900000	87000000	0.003885491939	93	measured
53	64	86900000	87010000	0.003458025465	68	measured
53	65	86900000	87020000	0.002740137997	53	measured
53	66	86900000	87030000	0.003357577062	74	measured
53	67	86900000	87040000	0.003436690096	61	measured
53	68	86900000	87050000	0.003901102714	95	measured
53	69	86900000	87060000	0.002368267956	38	measured
53	70	86900000	87070000	0.004111464884	91	measured
53	71	86900000	87080000	0.003727694538	65	measured
53	72	86900000	87090000	0.003501012238	60	measured
53	73	86900000	87100000	0.004381105657	95	measured
53	74	86900000	87110000	0.003157387174	75	measured
53	75	86900000	87120000	0.003725489198	103	measured
53	76	86900000	87130000	0.003806363711	111	measured
53	77	86900000	87140000	0.004436233376	118	measured
53	78	86900000	87150000	0.004121638205	82	measured
53	79	86900000	87160000	0.003598398349	104	measured
53	80	86900000	87170000	0.002933154031	49	measured
53	81	86900000	87180000	0.002467271812	75	measured
54	54	86910000	86910000	0.09758740166	1518	measured
54	55	86910000	86920000	0.02851591165	421	measured
54	56	86910000	86930000	0.01444897582	289	measured
54	57	86910000	86940000	0.009169492187	131	measured
54	58	86910000	86950000	0.007148278692	109	measured
54	59	86910000	86960000	0.005016860556	84	measured
54	60	86910000	86970000	0.006826012956	125	measured
54	61	86910000	86980000	0.005586212063	117	measured
54	62	86910000	86990000	0.00364005917	66	measured
54	63	86910000	87000000	0.004516177266	87	measured
54	64	86910000	87010000	0.004991545446	79	measured
54	65	86910000	87020000	0.005524381732	86	measured
54	66	86910000	87030000	0.003889842563	69	measured
54	67	86910000	87040000	0.00560001496	80	measured
54	68	86910000	87050000	0.005714397754	112	measured
54	69	86910000	87060000	0.005730171572	74	measured
54	70	86910000	87070000	0.004547041057	81	measured
54	71	86910000	87080000	0.004204047712	59	measured
54	72	86910000	87090000	0.005364913969	74	measured
54	73	86910000	87100000	0.004641237627	81	measured
54	74	86910000	87110000	0.005282951391	101	measured
54	75	86910000	87120000	0.005302940509	118	measured
54	76	86910000	87130000	0.00617794406	145	measured
54	77	86910000	87140000	0.0100896196	216	measured
54	78	86910000	87150000	0.0072444041	116	measured
54	79	86910000	87160000	0.004685878907	109	measured
54	80	86910000	87170000	0.004462504882	60	measured
54	81	86910000	87180000	0.004659606569	114	measured
54	82	86910000	87190000	0.004112557333	87	measured
55	55	86920000	86920000	0.1010535558	1416	measured
55	56	86920000	86930000	0.03424015796	650	measured
55	57	86920000	86940000	0.01629856784	221	measured
55	58	86920000	86950000	0.009535363337	138	measured
55	59	86920000	86960000	0.007740001358	123	measured
55	60	86920000	86970000	0.008112587414	141	measured
55	61	86920000	86980000	0.007243979793	144	measured
55	62	86920000	86990000	0.007786682873	134	measured
55	63	86920000	87000000	0.006125660618	112	measured
55	64	86920000	87010000	0.006257761016	94	measured
55	65	86920000	87020000	0.004873050445	72	measured
55	66	86920000	87030000	0.006117913603	103	measured
55	67	86920000	87040000	0.007522852617	102	measured
55	68	86920000	87050000	0.007257205044	135	measured
55	69	86920000	87060000	0.006690105091	82	measured
55	70	86920000	87070000	0.006742669763	114	measured
55	71	86920000	87080000	0.00615619912	82	measured
55	72	86920000	87090000	0.005499797767	72	measured
55	73	86920000	87100000	0.005614549507	93	measured
55	74	86920000	87110000	0.006668433011	121	measured
55	75	86920000	87120000	0.008191511255	173	measured
55	76	86920000	87130000	0.008529287465	190	measured
55	77	86920000	87140000	0.01338668755	272	measured
55	78	86920000	87150000	0.01059384797	161	measured
55	79	86920000	87160000	0.007337747437	162	measured
55	80	86920000	87170000	0.007131026129	91	measured
55	81	86920000	87180000	0.005340098455	124	measured
55	82	86920000	87190000	0.005378976537	108	measured
55	83	86920000	87200000	0.005187848534	78	measured
56	56	86930000	86930000	0.08421993695	2166	measured
56	57	86930000	86940000	0.03271641432	601	measured
56	58	86930000	86950000	0.01611681791	316	measured
56	59	86930000	86960000	0.01235525231	266	measured
56	60	86930000	86970000	0.009980267821	235	measured
56	61	86930000	86980000	0.008837425219	238	measured
56	62	86930000	86990000	0.008449830011	197	measured
56	63	86930000	87000000	0.007347512842	182	measured
56	64	86930000	87010000	0.006191497782	126	measured
56	65	86930000	87020000	0.006994078512	140	measured
56	66	86930000	87030000	0.007540994405	172	measured
56	67	86930000	87040000	0.007458251182	137	measured
56	68	86930000	87050000	0.008293082163	209	measured
56	69	86930000	87060000	0.008250375431	137	measured
56	70	86930000	87070000	0.007247182252	166	measured
56	71	86930000	87080000	0.006372806076	115	measured
56	72	86930000	87090000	0.005638301308	100	measured
56	73	86930000	87100000	0.00757556354	170	measured
56	74	86930000	87110000	0.008013803797	197	measured
56	75	86930000	87120000	0.008283241661	237	measured
56	76	86930000	87130000	0.009576152428	289	measured
56	77	86930000	87140000	0.01638380693	451	measured
56	78	86930000	87150000	0.01214232703	250	measured
56	79	86930000	87160000	0.007656270765	229	measured
56	80	86930000	87170000	0.00659400912	114	measured
56	81	86930000	87180000	0.00508606163	160	measured
56	82	86930000	87190000	0.005551200307	151	measured
56	83	86930000	87200000	0.004713005807	96	measured
56	84	86930000	87210000	0.005344748831	195	measured
57	57	86940000	86940000	0.1207205408	1584	measured
57	58	86940000	86950000	0.03227493818	452	measured
57	59	86940000	86960000	0.01762276463	271	measured
57	60	86940000	86970000	0.01563741096	263	measured
57	61	86940000	86980000	0.01226861577	236	measured
57	62	86940000	86990000	0.009968380381	166	measured
57	63	86940000	87000000	0.01017363702	180	measured
57	64	86940000	87010000	0.008737026747	127	measured
57	65	86940000	87020000	0.00783348936	112	measured
57	66	86940000	87030000	0.008654740526	141	measured
57	67	86940000	87040000	0.006554652277	86	measured
57	68	86940000	87050000	0.01066610067	192	measured
57	69	86940000	87060000	0.008937041554	106	measured
57	70	86940000	87070000	0.006845637302	112	measured
57	71	86940000	87080000	0.00636182155	82	measured
57	72	86940000	87090000	0.006393932796	81	measured
57	73	86940000	87100000	0.006800287742	109	measured
57	74	86940000	87110000	0.007346778683	129	measured
57	75	86940000	87120000	0.007829007991	160	measured
57	76	86940000	87130000	0.008118317347	175	measured
57	77	86940000	87140000	0.01393553384	274	measured
57	78	86940000	87150000	0.00985972238	145	measured
57	79	86940000	87160000	0.005710529771	122	measured
57	80	86940000	87170000	0.005587641711	69	measured
57	81	86940000	87180000	0.005384951223	121	measured
57	82	86940000	87190000	0.005043950253	98	measured
57	83	86940000	87200000	0.004880000408	71	measured
57	84	86940000	87210000	0.004758270666	124	measured
57	85	86940000	87220000	0.007139400296	168	measured
58	58	86950000	86950000	0.1100509702	1645	measured
58	59	86950000	86960000	0.03826179872	628	measured
58	60	86950000	86970000	0.02061160516	370	measured
58	61	86950000	86980000	0.01412480788	290	measured
58	62	86950000	86990000	0.01147750975	204	measured
58	63	86950000	87000000	0.009478895897	179	measured
58	64	86950000	87010000	0.009217156697	143	measured
58	65	86950000	87020000	0.008453332167	129	measured
58	66	86950000	87030000	0.008626352235	150	measured
58	67	86950000	87040000	0.008212020703	115	measured
58	68	86950000	87050000	0.008483851209	163	measured
58	69	86950000	87060000	0.007030381747	89	measured
58	70	86950000	87070000	0.006757388045	118	measured
58	71	86950000	87080000	0.006687386851	92	measured
58	72	86950000	87090000	0.006286413775	85	measured
58	73	86950000	87100000	0.00648820793	111	measured
58	74	86950000	87110000	0.005922856557	111	measured
58	75	86950000	87120000	0.007380973036	161	measured
58	76	86950000	87130000	0.0079973626	184	measured
58	77	86950000	87140000	0.0091490345	192	measured
58	78	86950000	87150000	0.006498271394	102	measured
58	79	86950000	87160000	0.004955597234	113	measured
58	80	86950000	87170000	0.004400565023	58	measured
58	81	86950000	87180000	0.003210614167	77	measured
58	82	86950000	87190000	0.003857764346	80	measured
58	83	86950000	87200000	0.004056981694	63	measured
58	84	86950000	87210000	0.004817627805	134	measured
58	85	86950000	87220000	0.004499164619	113	measured
58	86	86950000	87230000	0.005765314923	130	measured
59	59	86960000	86960000	0.09488107903	1710	measured
59	60	86960000	86970000	0.03556361286	701	measured
59	61	86960000	86980000	0.01707745096	385	measured
59	62	86960000	86990000	0.01337321343	261	measured
59	63	86960000	87000000	0.01249056985	259	measured
59	64	86960000	87010000	0.009685513331	165	measured
59	65	86960000	87020000	0.009906587459	166	measured
59	66	86960000	87030000	0.00727995164	139	measured
59	67	86960000	87040000	0.007608793938	117	measured
59	68	86960000	87050000	0.008152891288	172	measured
59	69	86960000	87060000	0.006330665093	88	measured
59	70	86960000	87070000	0.006988426725	134	measured
59	71	86960000	87080000	0.005362056726	81	measured
59	72	86960000	87090000	0.005725069047	85	measured
59	73	86960000	87100000	0.005908844011	111	measured
59	74	86960000	87110000	0.006074296887	125	measured
59	75	86960000	87120000	0.005260609362	126	measured
59	76	86960000	87130000	0.00625408554	158	measured
59	77	86960000	87140000	0.007594336752	175	measured
59	78	86960000	87150000	0.005627910386	97	measured
59	79	86960000	87160000	0.003914005213	98	measured
59	80	86960000	87170000	0.002971164314	43	measured
59	81	86960000	87180000	0.003151760807	83	measured
59	82	86960000	87190000	0.003074124935	70	measured
59	83	86960000	87200000	0.003284190128	56	measured
59	84	86960000	87210000	0.003143239295	96	measured
59	85	86960000	87220000	0.003843590145	106	measured
59	86	86960000	87230000	0.004806228449	119	measured
59	87	86960000	87240000	0.004203535427	66	measured
60	60	86970000	86970000	0.09370085996	2020	measured
60	61	86970000	86980000	0.03808309718	939	measured
60	62	86970000	86990000	0.01719355507	367	measured
60	63	86970000	87000000	0.01512449768	343	measured
60	64	86970000	87010000	0.01159302578	216	measured
60	65	86970000	87020000	0.01042206335	191	measured
60	66	86970000	87030000	0.009194312786	192	measured
60	67	86970000	87040000	0.009454344791	159	measured
60	68	86970000	87050000	0.008581293302	198	measured
60	69	86970000	87060000	0.005854111969	89	measured
60	70	86970000	87070000	0.006866595443	144	measured
60	71	86970000	87080000	0.00605272213	100	measured
60	72	86970000	87090000	0.004865116516	79	measured
60	73	86970000	87100000	0.006424773608	132	measured
60	74	86970000	87110000	0.005376203797	121	measured
60	75	86970000	87120000	0.006107870808	160	measured
60	76	86970000	87130000	0.006369769972	176	measured
60	77	86970000	87140000	0.007578609341	191	measured
60	78	86970000	87150000	0.005994572734	113	measured
60	79	86970000	87160000	0.003907360241	107	measured
60	80	86970000	87170000	0.003411586018	54	measured
60	81	86970000	87180000	0.003541438313	102	measured
60	82	86970000	87190000	0.003172158771	79	measured
60	83	86970000	87200000	0.003217331907	60	measured
60	84	86970000	87210000	0.003652333225	122	measured
60	85	86970000	87220000	0.003481166987	105	measured
60	86	86970000	87230000	0.003914422193	106	measured
60	87	86970000	87240000	0.002562287183	44	measured
60	88	86970000	87250000	0.002416280594	39	measured
61	61	86980000	86980000	0.08421796516	2375	measured
61	62	86980000	86990000	0.03203176239	782	measured
61	63	86980000	87000000	0.02081876969	540	measured
61	64	86980000	87010000	0.01351481171	288	measured
61	65	86980000	87020000	0.01025730484	215	measured
61	66	86980000	87030000	0.009629868192	230	measured
61	67	86980000	87040000	0.008370177149	161	measured
61	68	86980000	87050000	0.007806012413	206	measured
61	69	86980000	87060000	0.006498661601	113	measured
61	70	86980000	87070000	0.007171035577	172	measured
61	71	86980000	87080000	0.006403399066	121	measured
61	72	86980000	87090000	0.00516906328	96	measured
61	73	86980000	87100000	0.006042918032	142	measured
61	74	86980000	87110000	0.006176777233	159	measured
61	75	86980000	87120000	0.006441716834	193	measured
61	76	86980000	87130000	0.006676794322	211	measured
61	77	86980000	87140000	0.006556807283	189	measured
61	78	86980000	87150000	0.004591868543	99	measured
61	79	86980000	87160000	0.003703668655	116	measured
61	80	86980000	87170000	0.002982845692	54	measured
61	81	86980000	87180000	0.00279281262	92	measured
61	82	86980000	87190000	0.003194800021	91	measured
61	83	86980000	87200000	0.003141187638	67	measured
61	84	86980000	87210000	0.00272218956	104	measured
61	85	86980000	87220000	0.003739381102	129	measured
61	86	86980000	87230000	0.003519352426	109	measured
61	87	86980000	87240000	0.003004011568	59	measured
61	88	86980000	87250000	0.003033508717	56	measured
61	89	86980000	87260000	0.002660785403	75	measured
62	62	86990000	86990000	0.08947435186	1891	measured
62	63	86990000	87000000	0.03344523017	751	measured
62	64	86990000	87010000	0.01805072693	333	measured
62	65	86990000	87020000	0.01350186739	245	measured
62	66	86990000	87030000	0.01175253983	243	measured
62	67	86990000	87040000	0.01008906701	168	measured
62	68	86990000	87050000	0.009323405467	213	measured
62	69	86990000	87060000	0.006776081211	102	measured
62	70	86990000	87070000	0.006116318635	127	measured
62	71	86990000	87080000	0.006785488642	111	measured
62	72	86990000	87090000	0.006966130236	112	measured
62	73	86990000	87100000	0.005407343953	110	measured
62	74	86990000	87110000	0.005743911438	128	measured
62	75	86990000	87120000	0.006708516936	174	measured
62	76	86990000	87130000	0.006213945147	170	measured
62	77	86990000	87140000	0.007093112245	177	measured
62	78	86990000	87150000	0.00444698122	83	measured
62	79	86990000	87160000	0.002471052034	67	measured
62	80	86990000	87170000	0.003637012839	57	measured
62	81	86990000	87180000	0.00315594504	90	measured
62	82	86990000	87190000	0.002919898358	72	measured
62	83	86990000	87200000	0.002653677292	49	measured
62	84	86990000	87210000	0.003204969059	106	measured
62	85	86990000	87220000	0.003281474588	98	measured
62	86	86990000	87230000	0.003766956335	101	measured
62	87	86990000	87240000	0.003175969332	54	measured
62	88	86990000	87250000	0.003378966851	54	measured
62	89	86990000	87260000	0.002663758778	65	measured
62	90	86990000	87270000	0.002893064064	55	measured
63	63	87000000	87000000	0.09368261384	2235	measured
63	64	87000000	87010000	0.03127506041	613	measured
63	65	87000000	87020000	0.01711704977	330	measured
63	66	87000000	87030000	0.01538612931	338	measured
63	67	87000000	87040000	0.01062641552	188	measured
63	68	87000000	87050000	0.009063686365	220	measured
63	69	87000000	87060000	0.006940465971	111	measured
63	70	87000000	87070000	0.007388583838	163	measured
63	71	87000000	87080000	0.006098896092	106	measured
63	72	87000000	87090000	0.005912649849	101	measured
63	73	87000000	87100000	0.00582973851	126	measured
63	74	87000000	87110000	0.006462140797	153	measured
63	75	87000000	87120000	0.005914963874	163	measured
63	76	87000000	87130000	0.005263772909	153	measured
63	77	87000000	87140000	0.006487527814	172	measured
63	78	87000000	87150000	0.004185549816	83	measured
63	79	87000000	87160000	0.003644883124	105	measured
